time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2022-03-22T17:34:26.431Z,31.6875546,-104.442937,1.941162109,1.6,ml,5,153,0.05282995419,0.2,tx,tx2022frna,2022-03-24T12:03:34.774Z,"54 km S of Whites City, New Mexico",earthquake,2.505555693,2.406635203,0.2,6,reviewed,tx,tx
2022-03-22T17:34:06.950Z,36.0083333,-117.8008333,1.86,0.71,ml,11,69,0.0266,0.06,ci,ci39974527,2022-03-22T20:29:47.185Z,"12km NE of Little Lake, CA",earthquake,0.12,0.15,0.449,4,reviewed,ci,ci
2022-03-22T17:24:30.510Z,36.0901667,-117.8846667,1.67,1.61,ml,22,64,0.03648,0.1,ci,ci39974519,2022-03-22T19:14:20.773Z,"8km NE of Coso Junction, CA",earthquake,0.14,0.17,0.174,19,reviewed,ci,ci
2022-03-22T17:19:12.140Z,48.35666666666667,-122.05416666666666,-0.7,1.31,ml,5,139,0.09588,0.13,uw,uw61815177,2022-03-23T18:33:35.480Z,"4 km NW of Lake Cavanaugh, Washington",explosion,0.9,31.61,0.057217204733891025,2,reviewed,uw,uw
2022-03-22T17:18:56.140Z,38.8068352,-122.7921677,1.39,1.03,md,19,50,0.002698,0.03,nc,nc73708871,2022-03-22T17:20:32.281Z,"4km NW of The Geysers, CA",earthquake,0.21,0.4,0.37,3,automatic,nc,nc
2022-03-22T17:13:16.989Z,34.49183333,-97.20233333,0,1.51,ml,37,104,0.1448715713,0.51,ok,ok2022frmi,2022-03-23T16:07:32.518Z,"7 km W of Davis, Oklahoma",quarry blast,,0.7,0.25,14,reviewed,ok,ok
2022-03-22T17:11:21.090Z,34.4373333,-119.1078333,14.3,1.53,ml,10,189,0.02452,0.18,ci,ci37404612,2022-03-22T19:04:14.716Z,"10km NNW of Santa Paula, CA",earthquake,0.77,0.94,0.158,2,reviewed,ci,ci
2022-03-22T17:10:49.760Z,34.4245,-119.1163333,14.83,1.47,ml,14,61,0.02144,0.15,ci,ci39974487,2022-03-22T19:00:47.572Z,"9km NW of Santa Paula, CA",earthquake,0.47,0.61,0.239,13,reviewed,ci,ci
2022-03-22T17:08:32.630Z,37.5641667,-118.808,5.77,0.71,md,12,240,0.03078,0.1,nc,nc73708866,2022-03-22T17:49:11.884Z,"11km W of Toms Place, CA",earthquake,1.25,0.53,0.114,9,reviewed,nc,nc
2022-03-22T17:06:55.316Z,22.0584,121.4803,25.77,5,mb,,75,0.841,0.73,us,us6000h6nj,2022-03-23T04:13:29.442Z,"76 km E of Hengchun, Taiwan",earthquake,5.6,4.6,0.047,145,reviewed,us,us
2022-03-22T17:05:16.440Z,38.8055,-122.7928314,1.49,0.83,md,8,161,0.003131,0.02,nc,nc73708856,2022-03-22T17:21:18.061Z,"4km NW of The Geysers, CA",earthquake,0.49,0.9,,1,automatic,nc,nc
2022-03-22T17:03:31.950Z,34.6441667,-117.3218333,-1.22,1.26,ml,14,84,0.08356,0.19,ci,ci39974479,2022-03-22T20:41:15.411Z,"10km NE of Adelanto, CA",quarry blast,0.48,31.61,0.167,27,reviewed,ci,ci
2022-03-22T17:02:52.050Z,59.3586666666667,-153.426,-1.03,1.11,ml,7,103,,0.11,av,av91519481,2022-03-23T23:01:42.110Z,"61 km SE of Pedro Bay, Alaska",earthquake,0.18,0.41,0.226561810733501,7,reviewed,av,av
2022-03-22T16:37:44.120Z,38.7953339,-122.7853317,-0.14,0.83,md,11,77,0.002952,0.04,nc,nc73708846,2022-03-22T16:39:21.784Z,"3km NW of The Geysers, CA",earthquake,0.28,0.6,0.45,2,automatic,nc,nc
2022-03-22T16:35:40.080Z,38.8035,-122.7916667,1.35,2.68,md,83,26,0.005289,0.05,nc,nc73708841,2022-03-22T21:42:17.595Z,"4km NW of The Geysers, CA",earthquake,0.08,0.11,0.14,56,reviewed,nc,nc
2022-03-22T16:35:08.020Z,10.7484,-43.3791,10,6.7,mww,,27,10.749,0.76,us,us6000h6ne,2022-03-23T16:39:32.608Z,"northern Mid-Atlantic Ridge",earthquake,9.5,1.8,0.055,32,reviewed,us,us
2022-03-22T16:34:21.080Z,17.9826666666667,-66.8435,16.74,1.63,md,5,189,,0.03,pr,pr71341418,2022-03-22T17:35:30.510Z,"2 km WSW of Indios, Puerto Rico",earthquake,1.41,0.49,0.0538985119241073,5,reviewed,pr,pr
2022-03-22T16:21:17.330Z,38.8110008,-122.7771683,0.08,0.84,md,8,111,0.003554,0.08,nc,nc73708836,2022-03-22T16:44:17.823Z,"4km NNW of The Geysers, CA",earthquake,0.36,0.75,,1,automatic,nc,nc
2022-03-22T16:20:51.910Z,17.9496666666667,-66.827,13.04,1.66,md,5,318,,0.1,pr,pr71341448,2022-03-22T20:54:09.030Z,"4 km S of Indios, Puerto Rico",earthquake,0.95,0.52,0.0967637416572223,4,reviewed,pr,pr
2022-03-22T16:20:07.870Z,39.4163333,-110.2976667,-3.47,1.8,md,5,200,0.02262,0.07,uu,uu60486642,2022-03-22T16:27:25.520Z,"16 km SSE of Sunnyside, Utah",earthquake,1.65,4.31,0.097,5,reviewed,uu,uu
2022-03-22T16:18:28.030Z,38.771,-122.7111667,1.98,1.7,md,41,93,0.008292,0.05,nc,nc73708831,2022-03-22T21:12:16.391Z,"2km WSW of Anderson Springs, CA",earthquake,0.17,0.21,0.085,14,reviewed,nc,nc
2022-03-22T16:15:03.140Z,18.6646666666667,-66.7483333333333,66.14,2.93,md,23,216,,0.21,pr,pr71341388,2022-03-22T16:45:32.725Z,"20 km NNE of Carrizales, Puerto Rico",earthquake,0.83,0.68,0.0210418750422172,11,reviewed,pr,pr
2022-03-22T16:14:09.201Z,62.9953,-149.4056,73.1,2,ml,,,,0.77,ak,ak0223q852ex,2022-03-22T16:23:12.103Z,"49 km SSW of Cantwell, Alaska",earthquake,,0.4,,,automatic,ak,ak
2022-03-22T15:55:04.990Z,17.9646666666667,-67.0085,11.49,1.22,md,3,317,,0.02,pr,pr71341443,2022-03-22T20:46:08.890Z,"4 km ESE of La Parguera, Puerto Rico",earthquake,1.14,31.61,0.037716628679791,3,reviewed,pr,pr
2022-03-22T15:51:41.490Z,38.840168,-122.8068314,2.29,0.85,md,8,92,0.013,0.01,nc,nc73708826,2022-03-22T15:53:16.277Z,"8km WNW of Cobb, CA",earthquake,0.45,1.1,,1,automatic,nc,nc
2022-03-22T15:50:41.009Z,36.3516,-116.3203,8.2,1.7,ml,26,80.19,0.106,0.1589,nn,nn00835766,2022-03-23T00:35:38.715Z,"34 km WNW of Pahrump, Nevada",earthquake,,1.9,0.37,14,reviewed,nn,nn
2022-03-22T15:48:45.140Z,38.8416672,-122.878334,2.13,0.86,md,13,93,0.005273,0.03,nc,nc73708821,2022-03-22T15:50:21.367Z,"13km ENE of Cloverdale, CA",earthquake,0.36,0.45,0.02,2,automatic,nc,nc
2022-03-22T15:46:53.730Z,38.8411667,-122.8791667,2.76,0.04,md,16,93,0.004455,0.03,nc,nc71127494,2022-03-22T18:48:18.247Z,"13km ENE of Cloverdale, CA",earthquake,0.3,0.27,0.01,2,reviewed,nc,nc
2022-03-22T15:46:39.880Z,38.8211667,-122.764,2.56,0.47,md,15,115,0.01038,0.03,nc,nc73708816,2022-03-22T21:03:33.332Z,"4km W of Cobb, CA",earthquake,0.42,0.35,0.099,2,reviewed,nc,nc
2022-03-22T15:43:47.160Z,38.8286667,-122.8018341,1.76,0.35,md,8,97,0.008315,0.01,nc,nc73708811,2022-03-22T16:00:18.571Z,"7km W of Cobb, CA",earthquake,0.48,0.95,,1,automatic,nc,nc
2022-03-22T15:43:36.321Z,-24.1472,-67.2722,208.28,4.5,mb,,103,1.451,0.7,us,us6000h6n2,2022-03-22T16:16:05.040Z,"97 km W of San Antonio de los Cobres, Argentina",earthquake,10,10.1,0.192,10,reviewed,us,us
2022-03-22T15:42:38.160Z,58.2638333333333,-154.708666666667,7.5,-0.42,ml,5,207,,0.08,av,av91052453,2022-03-23T22:35:51.000Z,"78 km N of Karluk, Alaska",earthquake,0.73,2.55,0.159624589455031,5,reviewed,av,av
2022-03-22T15:40:47.810Z,17.952,-66.9535,12.36,1.23,md,5,211,,0.07,pr,pr71341433,2022-03-22T20:40:33.000Z,"5 km WSW of Guánica, Puerto Rico",earthquake,0.67,0.96,0.127221728381304,4,reviewed,pr,pr
2022-03-22T15:38:53.770Z,32.2525,-115.273,11.48,2.39,ml,22,125,0.1687,0.22,ci,ci39974407,2022-03-22T20:19:53.253Z,"10km WNW of Alberto Oviedo Mota, B.C., MX",earthquake,0.4,1.01,0.206,40,reviewed,ci,ci
2022-03-22T15:27:32.610Z,35.6791667,-117.4348333,1.99,-0.22,ml,7,179,0.09511,0.11,ci,ci39974367,2022-03-22T19:26:34.062Z,"10km SSW of Searles Valley, CA",earthquake,0.53,0.51,0.095,2,reviewed,ci,ci
2022-03-22T15:27:15.039Z,36.92916667,-97.67216667,4.28,1.55,ml,44,174,0.1691668037,0.32,ok,ok2022friv,2022-03-23T16:37:31.792Z,"1 km WNW of Renfrow, Oklahoma",earthquake,,1.1,0.2,19,reviewed,ok,ok
2022-03-22T15:26:20.394Z,31.58574846,-104.2120577,6.080151367,2.6,ml,19,70,0.09709060272,0.1,tx,tx2022friu,2022-03-23T06:29:14.975Z,"49 km NW of Toyah, Texas",earthquake,0.8102847832,1.628345833,0.1,10,reviewed,tx,tx
2022-03-22T15:25:37.024Z,40.1185,-119.9924,6,0.5,ml,3,207.09,0.206,0.0273,nn,nn00835820,2022-03-23T02:38:51.431Z,"12 km ESE of Herlong, California",earthquake,,27.1,0.19,2,reviewed,nn,nn
2022-03-22T15:25:25.496Z,34.63,26.9668,35,4.3,mb,,178,1.827,0.9,us,us6000h6n1,2022-03-22T15:55:18.040Z,"87 km S of Fry, Greece",earthquake,7.2,2,0.109,26,reviewed,us,us
2022-03-22T15:25:07.080Z,37.9063333,-122.0151667,8.42,1.14,md,14,123,0.05065,0.1,nc,nc73708806,2022-03-22T23:04:15.120Z,"4km E of Walnut Creek, CA",earthquake,0.37,0.64,0.05,8,reviewed,nc,nc
2022-03-22T15:24:21.560Z,19.1870002746582,-155.490829467773,32.7599983215332,2.3599999,md,41,147,,0.109999999,hv,hv72959132,2022-03-22T15:27:32.220Z,"2 km SW of Pāhala, Hawaii",earthquake,0.61,1.19000006,2.01999998,22,automatic,hv,hv
2022-03-22T15:24:14.760Z,46.571666666666665,-121.807,8.11,0.63,ml,14,142,0.1624,0.09,uw,uw61815162,2022-03-22T17:13:29.110Z,"11 km WSW of Packwood, Washington",earthquake,0.25,0.39,0.07389684614667813,5,reviewed,uw,uw
2022-03-22T15:08:33.763Z,54.1238,159.6684,134.12,4,mb,,123,1.258,0.25,us,us6000h6mx,2022-03-22T16:03:41.040Z,"93 km SE of Mil’kovo, Russia",earthquake,8.4,11.9,0.1,28,reviewed,us,us
2022-03-22T14:58:00.715Z,39.3078,-118.1466,4.7,0.6,ml,7,150.26,0.021,0.0841,nn,nn00835819,2022-03-23T02:38:49.902Z,"50 km ESE of Fallon Station, Nevada",earthquake,,9.6,0.65,3,reviewed,nn,nn
2022-03-22T14:45:54.260Z,19.1908340454102,-155.467330932617,32.8300018310547,2.26999998,md,46,99,,0.140000001,hv,hv72959112,2022-03-22T14:49:08.440Z,"1 km SE of Pāhala, Hawaii",earthquake,0.64,0.790000021,1.04999995,18,automatic,hv,hv
2022-03-22T14:39:50.230Z,37.3585,-121.7148333,8.11,1.35,md,37,40,0.04538,0.07,nc,nc73708801,2022-03-22T22:38:15.949Z,"10km E of Alum Rock, CA",earthquake,0.15,0.3,0.207,28,reviewed,nc,nc
2022-03-22T14:35:47.610Z,38.8283333,-122.8128333,1.93,0.36,md,13,51,0.005382,0.03,nc,nc71127489,2022-03-22T18:29:15.843Z,"8km NW of The Geysers, CA",earthquake,0.3,0.33,0.584,2,reviewed,nc,nc
2022-03-22T14:35:24.080Z,38.7701667,-122.7225,1.22,0.14,md,9,125,0.008758,0.03,nc,nc73708796,2022-03-22T18:44:17.522Z,"3km WSW of Anderson Springs, CA",earthquake,0.73,0.36,0.096,3,reviewed,nc,nc
2022-03-22T14:31:59.980Z,17.9781666666667,-66.9346666666667,12.67,2.11,md,4,173,,0.05,pr,pr71341373,2022-03-22T15:50:15.530Z,"2 km WSW of Fuig, Puerto Rico",earthquake,1.94,0.64,0.158617376653724,4,reviewed,pr,pr
2022-03-22T14:26:08.650Z,45.4191,149.8833,83.14,4.4,mb,,134,5.18,0.33,us,us6000h6mv,2022-03-22T15:21:49.040Z,"158 km E of Kuril’sk, Russia",earthquake,5.9,7.9,0.079,49,reviewed,us,us
2022-03-22T14:25:58.290Z,35.677,-117.4855,5.87,0.9,ml,15,161,0.09228,0.1,ci,ci39974327,2022-03-22T18:47:58.646Z,"12km SW of Searles Valley, CA",earthquake,0.28,0.8,0.052,10,reviewed,ci,ci
2022-03-22T14:15:45.400Z,38.8206667,-122.7966667,3.38,1.36,md,44,28,0.01082,0.03,nc,nc73708791,2022-03-22T19:50:15.899Z,"6km NW of The Geysers, CA",earthquake,0.15,0.24,0.126,11,reviewed,nc,nc
2022-03-22T14:14:14.890Z,33.4803333,-116.5203333,12.43,0.38,ml,15,89,0.07045,0.09,ci,ci39974295,2022-03-22T15:16:13.936Z,"16km ESE of Anza, CA",earthquake,0.21,0.51,0.096,4,reviewed,ci,ci
2022-03-22T14:14:09.110Z,33.483,-116.5181667,13.29,0.38,ml,14,127,0.07171,0.12,ci,ci37491613,2022-03-22T15:22:46.032Z,"16km ESE of Anza, CA",earthquake,0.32,0.59,0.083,1,reviewed,ci,ci
2022-03-22T14:10:57.065Z,40.0699,28.6157,10,4.4,mb,,52,1.424,0.54,us,us6000h6mp,2022-03-22T20:05:22.104Z,"18 km E of Mustafakemalpaşa, Turkey",earthquake,4.2,1.8,0.178,11,reviewed,us,us
2022-03-22T14:10:50.550Z,46.8691667,-112.5208333,10.63,0.58,ml,9,99,0.045,0.14,mb,mb80541209,2022-03-22T15:13:31.480Z,"15 km SE of Lincoln, Montana",earthquake,0.57,0.84,0.286,3,reviewed,mb,mb
2022-03-22T14:07:02.460Z,37.8488333,-121.9773333,8.56,2.19,md,62,55,0.0157,0.08,nc,nc73708786,2022-03-23T04:16:26.822Z,"2km NW of Diablo, CA",earthquake,0.12,0.2,0.112,53,reviewed,nc,nc
2022-03-22T14:06:14.682Z,31.70591891,-104.1676641,6.799975586,2.1,ml,12,73,0.05340525775,0.2,tx,tx2022frge,2022-03-23T06:43:08.328Z,"53 km W of Mentone, Texas",earthquake,0.9667411931,1.219367003,0.3,8,reviewed,tx,tx
2022-03-22T14:02:28.876Z,34.7065,23.1291,10,4.3,mb,,199,1.557,0.81,us,us6000h6ml,2022-03-22T14:32:03.040Z,"77 km SW of Palaióchora, Greece",earthquake,8.6,2,0.091,34,reviewed,us,us
2022-03-22T13:53:33.720Z,38.5458,-119.5251,6.8,1.2,ml,20,118.23,0.04,0.1303,nn,nn00835762,2022-03-22T17:14:40.693Z,"2 km SW of Coleville, California",earthquake,,0.8,0.12,7,reviewed,nn,nn
2022-03-22T13:50:03.830Z,19.2264995574951,-155.425994873047,33.6500015258789,2.00999999,md,43,128,,0.119999997,hv,hv72959062,2022-03-22T13:53:17.190Z,"6 km ENE of Pāhala, Hawaii",earthquake,0.62,0.860000014,0.460000008,11,automatic,hv,hv
2022-03-22T13:49:55.140Z,40.4168333,-125.2753333,7.17,3.13,ml,56,257,0.7181,0.26,nc,nc73708781,2022-03-22T18:33:18.499Z,"84km W of Petrolia, CA",earthquake,3.9,3.97,0.122,21,reviewed,nc,nc
2022-03-22T13:48:12.357Z,38.1414,-117.9883,3.5,1.9,ml,15,93.19,0.023,0.0883,nn,nn00835760,2022-03-22T16:31:18.089Z,"29 km SSE of Mina, Nevada",earthquake,,0.9,0.55,6,reviewed,nn,nn
2022-03-22T13:47:20.650Z,47.55833333333333,-122.83733333333333,20.52,0.87,ml,7,195,0.01018,0.23,uw,uw61815142,2022-03-22T16:58:10.570Z,"9 km S of Seabeck, Washington",earthquake,1.15,1,0.14970527662103195,3,reviewed,uw,uw
2022-03-22T13:28:15.178Z,38.1345,-117.9966,3.3,1.3,ml,13,142.23,0.03,0.1086,nn,nn00835759,2022-03-22T17:48:55.300Z,"30 km SSE of Mina, Nevada",earthquake,,1.5,0.59,4,reviewed,nn,nn
2022-03-22T13:28:02.016Z,63.5753,-151.7521,6.5,1,ml,,,,0.23,ak,ak0223q6fr2h,2022-03-22T13:30:07.873Z,"4 km NNW of Denali National Park, Alaska",earthquake,,0.7,,,automatic,ak,ak
2022-03-22T13:25:02.750Z,38.8271675,-122.8125,1.63,1,md,19,40,0.004217,0.02,nc,nc73708771,2022-03-22T13:57:20.879Z,"7km NW of The Geysers, CA",earthquake,0.2,0.57,0.23,2,automatic,nc,nc
2022-03-22T13:24:41.500Z,47.73383333333334,-122.671,27.97,1.03,ml,9,91,0.08723,0.22,uw,uw61815137,2022-03-22T16:32:49.740Z,"1 km W of Poulsbo, Washington",earthquake,0.97,1.22,0.2089909138405801,4,reviewed,uw,uw
2022-03-22T13:21:29.840Z,19.1523342132568,-155.491668701172,29.9799995422363,1.86000001,md,33,142,,0.200000003,hv,hv72959052,2022-03-22T13:24:50.640Z,"5 km SSW of Pāhala, Hawaii",earthquake,0.69,1.16999996,1.35000002,6,automatic,hv,hv
2022-03-22T13:04:29.385Z,38.1389,-117.9901,3.7,1.5,ml,18,86.23,0.024,0.1272,nn,nn00835757,2022-03-22T16:40:38.798Z,"29 km SSE of Mina, Nevada",earthquake,,1,0.31,9,reviewed,nn,nn
2022-03-22T12:56:10.729Z,38.5211,-119.53,2.2,0.3,ml,3,247.4,0.065,0.1439,nn,nn00835818,2022-03-23T02:38:47.113Z,"4 km W of Walker, California",earthquake,,14.4,0.23,2,reviewed,nn,nn
2022-03-22T12:52:08.180Z,33.4771667,-116.5191667,13.82,1.34,ml,44,55,0.07214,0.15,ci,ci39974271,2022-03-22T18:47:06.440Z,"17km ESE of Anza, CA",earthquake,0.16,0.32,0.204,22,reviewed,ci,ci
2022-03-22T12:39:53.170Z,47.61116666666667,-122.6275,24.14,1.03,ml,10,205,0.1238,0.22,uw,uw61815132,2022-03-22T16:25:53.010Z,"2 km E of Tracyton, Washington",earthquake,1.11,1.51,0.023645177753617297,4,reviewed,uw,uw
2022-03-22T12:37:20.270Z,33.4778333,-116.5205,13.42,0.9,ml,29,55,0.07089,0.13,ci,ci39974239,2022-03-22T18:40:54.200Z,"17km ESE of Anza, CA",earthquake,0.18,0.45,0.151,16,reviewed,ci,ci
2022-03-22T12:36:46.114Z,38.1403,-117.9923,3.3,1.2,ml,14,139.09,0.026,0.1338,nn,nn00835756,2022-03-22T17:39:29.645Z,"29 km SSE of Mina, Nevada",earthquake,,1.4,0.58,5,reviewed,nn,nn
2022-03-22T12:35:57.910Z,17.9866666666667,-66.8588333333333,12.47,1.98,md,5,169,,0.07,pr,pr71341363,2022-03-22T13:03:25.030Z,"3 km SSE of Palomas, Puerto Rico",earthquake,1.04,0.42,0.141660391725302,6,reviewed,pr,pr
2022-03-22T12:35:41.200Z,19.8641666666667,-155.572333333333,22.56,1.71,md,32,119,,0.11,hv,hv72959047,2022-03-24T01:10:14.780Z,"20 km SSE of Waimea, Hawaii",earthquake,0.51,0.91,0.146953761417515,16,reviewed,hv,hv
2022-03-22T12:35:34.080Z,38.833168,-122.8144989,2.42,0.85,md,12,61,0.01035,0.04,nc,nc73708766,2022-03-22T13:28:18.711Z,"8km NW of The Geysers, CA",earthquake,0.35,0.75,,1,automatic,nc,nc
2022-03-22T12:28:54.890Z,38.1381,-117.9938,3.1,1.2,ml,13,140.22,0.027,0.0446,nn,nn00835755,2022-03-22T18:04:26.665Z,"29 km SSE of Mina, Nevada",earthquake,,2.1,0.28,4,reviewed,nn,nn
2022-03-22T12:21:18.500Z,19.1558333333333,-155.477166666667,32.63,2.74,ml,53,135,,0.12,hv,hv72959042,2022-03-22T23:29:00.600Z,"5 km S of Pāhala, Hawaii",earthquake,0.43,0.62,0.171574557631072,27,reviewed,hv,hv
2022-03-22T12:20:36.690Z,38.8180008,-122.7956696,2.38,0.99,md,21,53,0.01002,0.03,nc,nc73708761,2022-03-22T13:02:16.566Z,"6km NW of The Geysers, CA",earthquake,0.23,0.62,0.23,2,automatic,nc,nc
2022-03-22T12:13:15.726Z,63.3399,-145.5496,19.5,1.2,ml,,,,1.11,ak,ak0223q5r4sq,2022-03-22T12:22:25.211Z,"28 km N of Paxson, Alaska",earthquake,,0.4,,,automatic,ak,ak
2022-03-22T12:09:45.640Z,19.203332901001,-155.433670043945,33.3800010681152,1.95000005,md,37,136,,0.109999999,hv,hv72959037,2022-03-22T12:12:48.860Z,"4 km E of Pāhala, Hawaii",earthquake,0.68,0.810000002,0.74000001,7,automatic,hv,hv
2022-03-22T12:06:29.500Z,33.4796667,-116.5195,12.79,0.59,ml,21,55,0.07127,0.1,ci,ci39974215,2022-03-22T18:36:02.569Z,"17km ESE of Anza, CA",earthquake,0.17,0.39,0.145,9,reviewed,ci,ci
2022-03-22T12:05:41.570Z,19.216667175293,-155.503494262695,33.3400001525879,2.27999997,md,41,136,,0.100000001,hv,hv72959032,2022-03-22T12:08:56.860Z,"3 km WNW of Pāhala, Hawaii",earthquake,0.55,0.839999974,0.930000007,16,automatic,hv,hv
2022-03-22T12:00:29.640Z,38.8349991,-122.81633,1.86,0.85,md,10,82,0.01258,0.01,nc,nc73708751,2022-03-22T12:02:06.000Z,"8km W of Cobb, CA",earthquake,0.33,1.17,,1,automatic,nc,nc
2022-03-22T12:00:12.830Z,35.8121667,-121.5141667,7.53,2.97,md,67,198,0.3078,0.1,nc,nc73708746,2022-03-22T20:30:17.140Z,"24km SSE of Lopez Point, CA",earthquake,0.34,0.5,0.123,59,reviewed,nc,nc
2022-03-22T11:59:40.490Z,33.4715,-116.5325,13.09,3.03,ml,125,19,0.06334,0.19,ci,ci39974207,2022-03-23T07:00:21.178Z,"16km SE of Anza, CA",earthquake,0.1,0.22,0.145,215,reviewed,ci,ci
2022-03-22T11:58:58.357Z,38.5313,-119.5123,4.6,0.3,ml,5,185.52,0.055,0.1436,nn,nn00835817,2022-03-23T02:38:46.117Z,"3 km WNW of Walker, California",earthquake,,3.4,0.02,2,reviewed,nn,nn
2022-03-22T11:58:00.920Z,17.9828333333333,-66.993,5.99,1.48,md,4,174,,0.26,pr,pr71341358,2022-03-22T12:39:49.950Z,"5 km E of La Parguera, Puerto Rico",earthquake,1.28,2.1,0.0880963758780791,4,reviewed,pr,pr
2022-03-22T11:57:28.085Z,38.8801,-119.6479,0,0.5,ml,4,251.7,0.033,0.1079,nn,nn00835816,2022-03-23T02:38:45.191Z,"2 km NNW of Carter Springs, Nevada",earthquake,,0,0.32,2,reviewed,nn,nn
2022-03-22T11:56:29.270Z,33.4741667,-116.5263333,12.43,1.58,ml,72,27,0.06725,0.18,ci,ci39974199,2022-03-22T18:33:40.770Z,"16km ESE of Anza, CA",earthquake,0.15,0.31,0.21,27,reviewed,ci,ci
2022-03-22T11:55:40.720Z,33.4776667,-116.5235,13.38,1.14,ml,48,54,0.06851,0.18,ci,ci39974191,2022-03-22T18:24:24.010Z,"16km ESE of Anza, CA",earthquake,0.18,0.4,0.169,23,reviewed,ci,ci
2022-03-22T11:54:00.540Z,33.4833333,-116.513,13.38,0.57,ml,11,91,0.07591,0.06,ci,ci37404604,2022-03-22T18:17:14.470Z,"17km ESE of Anza, CA",earthquake,0.22,0.5,0.081,4,reviewed,ci,ci
2022-03-22T11:53:49.560Z,33.4773333,-116.52,14.34,1.05,ml,38,55,0.07142,0.14,ci,ci39974183,2022-03-22T18:11:03.210Z,"17km ESE of Anza, CA",earthquake,0.16,0.35,0.155,22,reviewed,ci,ci
2022-03-22T11:51:33.490Z,45.435,-112.0958333,5.2,1.29,ml,20,57,0.205,0.19,mb,mb80541184,2022-03-22T14:02:48.980Z,"8 km ESE of Sheridan, Montana",earthquake,0.37,1.95,0.065,11,reviewed,mb,mb
2022-03-22T11:50:30.829Z,39.4178,-119.9186,8.1,0.4,ml,10,64.92,0.122,0.1415,nn,nn00835815,2022-03-23T02:38:43.930Z,"9 km ENE of Floriston, California",earthquake,,3,0.43,4,reviewed,nn,nn
2022-03-22T11:47:27.730Z,18.2125,-67.848,2.15,3.11,md,9,185,,0.15,pr,pr71341338,2022-03-22T12:16:39.550Z,"64 km W of Stella, Puerto Rico",earthquake,0.88,0.58,0.175698384906979,4,reviewed,pr,pr
2022-03-22T11:45:29.720Z,32.687,-115.7661667,7.92,1.58,ml,36,102,0.05037,0.24,ci,ci39974175,2022-03-22T18:05:52.140Z,"21km NW of Progreso, B.C., MX",earthquake,0.31,0.83,0.126,21,reviewed,ci,ci
2022-03-22T11:37:41.750Z,18.0026666666667,-67.02,9.83,2.16,md,7,114,,0.11,pr,pr71341313,2022-03-22T12:27:01.520Z,"4 km NE of La Parguera, Puerto Rico",earthquake,0.45,0.86,0.0724222313606209,3,reviewed,pr,pr
2022-03-22T11:37:12.511Z,-17.8026,-178.624,538.37,4.2,mb,,116,3.167,0.48,us,us6000h6lz,2022-03-22T13:33:46.040Z,"220 km E of Levuka, Fiji",earthquake,13.1,9.9,0.063,69,reviewed,us,us
2022-03-22T11:33:10.410Z,32.9133333,-118.4675,9.83,2.36,ml,22,239,0.09419,0.45,ci,ci39974167,2022-03-22T17:22:28.412Z,"15km NW of San Clemente Is. (SE tip), CA",earthquake,1.22,31.61,0.215,7,reviewed,ci,ci
2022-03-22T11:26:45.360Z,18.039,-66.888,7.34,2.06,md,6,150,,0.44,pr,pr71341368,2022-03-22T12:54:57.840Z,"1 km E of Lluveras, Puerto Rico",earthquake,1.35,0.73,0.00884773122712401,3,reviewed,pr,pr
2022-03-22T11:12:13.300Z,37.5306667,-118.8278333,9.01,0.87,md,17,113,0.05927,0.02,nc,nc73708736,2022-03-22T15:30:30.167Z,"14km WSW of Toms Place, CA",earthquake,0.36,1,0.089,15,reviewed,nc,nc
2022-03-22T11:04:29.758Z,63.775,-147.7189,0,1.5,ml,,,,1.11,ak,ak0223q53ssq,2022-03-22T11:27:30.170Z,"59 km E of Denali Park, Alaska",earthquake,,0.3,,,automatic,ak,ak
2022-03-22T10:59:42.240Z,19.1958332061768,-155.481002807617,35.3499984741211,2.18000007,md,44,82,,0.100000001,hv,hv72958967,2022-03-22T11:02:57.410Z,"0 km SSW of Pāhala, Hawaii",earthquake,0.55,0.75999999,1.45000005,22,automatic,hv,hv
2022-03-22T10:59:10.070Z,38.7953339,-122.7511673,1.24,0.6,md,8,135,0.008514,0.04,nc,nc73708731,2022-03-22T11:31:12.991Z,"2km NNE of The Geysers, CA",earthquake,0.75,0.76,0.27,2,automatic,nc,nc
2022-03-22T10:56:10.230Z,34.87366667,-97.744,9.14,1.77,ml,63,37,0.1088786343,0.29,ok,ok2022fqzx,2022-03-22T12:29:45.562Z,"3 km W of Bradley, Oklahoma",earthquake,,1.7,0.24,29,reviewed,ok,ok
2022-03-22T10:42:25.610Z,33.8833333,-117.868,7.71,1.12,ml,43,53,0.03104,0.2,ci,ci39974159,2022-03-22T17:57:33.320Z,"1km N of Placentia, CA",earthquake,0.26,0.39,0.128,23,reviewed,ci,ci
2022-03-22T10:39:12.069Z,38.5283,-119.4883,10.6,1,ml,15,114.25,0.046,0.1229,nn,nn00835811,2022-03-23T02:38:41.861Z,"1 km NW of Walker, California",earthquake,,1.2,0.1,3,reviewed,nn,nn
